boy_rate,学位名称,最近五年平均薪酬,girl_rate,专业名称,id,level1,本科专科,level2,专业大类,level3,专业小类,学制,name,rank,平均薪酬,专业代码,special_id,view_month,view_total,view_week
0,,0,0,跨境电子商务,gkspecial1982,2,专科(高职),27,财经商贸大类,200,电子商务类,三年,跨境电子商务,0,95157,530702,1982,46,80506,14
0,,8800,0,商务数据分析与应用,gkspecial1312,2,专科(高职),27,财经商贸大类,200,电子商务类,三年,商务数据分析与应用,0,0,530706,1312,40,55369,9
0,,9400,0,网络营销与直播电商,gkspecial9091,2,专科(高职),27,财经商贸大类,200,电子商务类,三年,网络营销与直播电商,0,117548,530704,9091,78,50294,20
0,,0,0,农村电子商务,gkspecial9092,2,专科(高职),27,财经商贸大类,200,电子商务类,三年,农村电子商务,0,110366,530705,9092,20,18123,4
0,,7500,0,物流工程技术,gkspecial889,2,专科(高职),27,财经商贸大类,201,物流类,三年,物流工程技术,208,92305,530801,889,38,436390,13
38,,7700,62,港口物流管理,gkspecial731,2,专科(高职),27,财经商贸大类,201,物流类,三年,港口物流管理,366,0,530806,731,25,414683,6
0,,8100,0,采购与供应管理,gkspecial895,2,专科(高职),27,财经商贸大类,201,物流类,三年,采购与供应管理,202,88155,530808,895,35,406581,12
0,,8400,0,工程物流管理,gkspecial893,2,专科(高职),27,财经商贸大类,201,物流类,三年,工程物流管理,204,97940,530807,893,18,381638,5
29,,9400,71,铁路物流管理,gkspecial706,2,专科(高职),27,财经商贸大类,201,物流类,三年,铁路物流管理,391,105251,530804,706,27,348649,5
44,,7700,56,冷链物流技术与管理,gkspecial894,2,专科(高职),27,财经商贸大类,201,物流类,三年,冷链物流技术与管理,203,94155,530805,894,31,334442,10
43,,7600,57,现代物流管理,gkspecial9093,2,专科(高职),27,财经商贸大类,201,物流类,三年,现代物流管理,0,93487,530802,9093,139,132281,52
41,,8800,59,航空物流管理,gkspecial9094,2,专科(高职),27,财经商贸大类,201,物流类,三年,航空物流管理,0,38584,530803,9094,34,28497,11
39,,8900,61,智能物流技术,gkspecial9095,2,专科(高职),27,财经商贸大类,201,物流类,三年,智能物流技术,0,114332,530809,9095,38,26105,15
0,,0,0,供应链运营,gkspecial9096,2,专科(高职),27,财经商贸大类,201,物流类,三年,供应链运营,0,92465,530810,9096,27,24772,11
27,,7500,73,休闲服务与管理,gkspecial901,2,专科(高职),28,旅游大类,202,旅游类,三年,休闲服务与管理,196,55713,540113,901,28,381970,5
22,,7900,78,旅游管理,gkspecial896,2,专科(高职),28,旅游大类,202,旅游类,三年,旅游管理,201,117610,540101,896,70,276253,20
23,,8400,77,会展策划与管理,gkspecial907,2,专科(高职),28,旅游大类,202,旅游类,三年,会展策划与管理,190,118082,540112,907,61,203589,22
20,,8300,80,导游,gkspecial897,2,专科(高职),28,旅游大类,202,旅游类,三年,导游,200,64575,540102,897,43,164196,9
32,,8300,68,酒店管理与数字化运营,gkspecial9099,2,专科(高职),28,旅游大类,202,旅游类,三年,酒店管理与数字化运营,0,0,540106,9099,114,68983,34
0,,0,0,研学旅行管理与服务,gkspecial8557,2,专科(高职),28,旅游大类,202,旅游类,三年,研学旅行管理与服务,0,119940,540105,8557,24,34357,8
23,,9300,77,茶艺与茶文化,gkspecial9102,2,专科(高职),28,旅游大类,202,旅游类,三年,茶艺与茶文化,0,107957,540109,9102,35,31375,6
0,,0,0,智慧旅游技术应用,gkspecial9104,2,专科(高职),28,旅游大类,202,旅游类,三年,智慧旅游技术应用,0,125838,540111,9104,27,30180,11
0,,0,0,民宿管理与运营,gkspecial9100,2,专科(高职),28,旅游大类,202,旅游类,三年,民宿管理与运营,0,119498,540107,9100,21,27314,5
0,,0,0,葡萄酒文化与营销,gkspecial9101,2,专科(高职),28,旅游大类,202,旅游类,三年,葡萄酒文化与营销,0,114185,540108,9101,28,25964,8
33,,7500,67,智慧景区开发与管理,gkspecial9103,2,专科(高职),28,旅游大类,202,旅游类,三年,智慧景区开发与管理,0,126934,540110,9103,12,24807,2
25,,7400,75,旅行社经营与管理,gkspecial9097,2,专科(高职),28,旅游大类,202,旅游类,三年,旅行社经营与管理,0,109416,540103,9097,10,22390,4
0,,0,0,定制旅行管理与服务,gkspecial9098,2,专科(高职),28,旅游大类,202,旅游类,三年,定制旅行管理与服务,0,109843,540104,9098,15,20370,3
22,,8800,78,中西面点工艺,gkspecial905,2,专科(高职),28,旅游大类,203,餐饮类,三年,中西面点工艺,192,123239,540203,905,62,461724,22
32,,8800,68,营养配餐,gkspecial904,2,专科(高职),28,旅游大类,203,餐饮类,三年,营养配餐,193,98560,540205,904,30,335852,7
54,,7200,46,烹饪工艺与营养,gkspecial9106,2,专科(高职),28,旅游大类,203,餐饮类,三年,烹饪工艺与营养,0,0,540202,9106,106,32618,48
33,,9300,67,西式烹饪工艺,gkspecial9107,2,专科(高职),28,旅游大类,203,餐饮类,三年,西式烹饪工艺,0,0,540204,9107,51,28870,28
35,,8300,65,餐饮智能管理,gkspecial9105,2,专科(高职),28,旅游大类,203,餐饮类,三年,餐饮智能管理,0,128905,540201,9105,19,23377,5
49,,10200,51,动漫设计,gkspecial927,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,动漫设计,170,111135,550116,927,215,636876,82
46,,10000,54,数字媒体艺术设计,gkspecial911,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,数字媒体艺术设计,186,124068,550103,911,245,614961,78
47,,10300,53,室内艺术设计,gkspecial916,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,室内艺术设计,181,0,550114,916,75,485162,26
47,,10100,53,产品艺术设计,gkspecial912,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,产品艺术设计,185,122489,550104,912,36,482473,10
35,,9700,65,工艺美术品设计,gkspecial926,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,工艺美术品设计,171,107167,550112,926,31,450334,7
0,,9000,0,公共艺术设计,gkspecial919,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,公共艺术设计,178,106867,550108,919,24,436040,11
41,,9700,59,摄影与摄像艺术,gkspecial931,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,摄影与摄像艺术,166,109196,550118,931,48,432376,18
9,,9000,91,刺绣设计与工艺,gkspecial923,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,刺绣设计与工艺,174,116347,550125,923,19,425680,5
80,,9300,20,玉器设计与工艺,gkspecial924,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,玉器设计与工艺,173,116347,550124,924,22,423729,5
30,,8900,70,皮具艺术设计,gkspecial914,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,皮具艺术设计,183,102749,550120,914,14,401872,3
19,,9800,81,服装与服饰设计,gkspecial915,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,服装与服饰设计,182,117117,550105,915,60,396915,20
45,,9000,55,陶瓷设计与工艺,gkspecial922,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,陶瓷设计与工艺,175,116347,550122,922,26,396299,9
35,,9500,65,首饰设计与工艺,gkspecial925,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,首饰设计与工艺,172,115747,550123,925,37,374628,12
19,,7700,81,服装陈列与展示设计,gkspecial679,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,服装陈列与展示设计,418,95248,550127,679,16,370418,3
0,,9300,0,包装艺术设计,gkspecial921,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,包装艺术设计,176,122319,550121,921,17,366033,9
53,,9100,47,家具艺术设计,gkspecial913,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,家具艺术设计,184,102850,550115,913,17,351729,6
68,,9400,32,雕刻艺术设计,gkspecial920,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,雕刻艺术设计,177,122489,550119,920,16,346456,5
0,,10000,0,美容美体艺术,gkspecial930,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,美容美体艺术,167,108734,550111,930,74,340324,20
38,,9200,62,展示艺术设计,gkspecial917,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,展示艺术设计,180,118488,550110,917,18,327712,6
44,,10000,56,艺术设计,gkspecial908,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,艺术设计,189,107204,550101,908,313,293646,126
17,,9100,83,人物形象设计,gkspecial929,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,人物形象设计,168,118488,550117,929,103,226892,47
47,,9100,53,环境艺术设计,gkspecial918,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,环境艺术设计,179,99156,550106,918,222,224282,77
47,,10300,53,视觉传达设计,gkspecial9108,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,视觉传达设计,0,124037,550102,9108,94,99157,20
42,,8900,58,广告艺术设计,gkspecial9111,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,广告艺术设计,0,118488,550113,9111,56,57867,17
74,,11700,26,游戏艺术设计,gkspecial9110,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,游戏艺术设计,0,129685,550109,9110,93,51802,37
27,,9000,73,书画艺术,gkspecial9109,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,书画艺术,0,109038,550107,9109,24,26162,13
0,,0,0,雕塑设计,gkspecial9112,2,专科(高职),29,文化艺术大类,205,艺术设计类,三年,雕塑设计,0,93848,550126,9112,7,21046,1
0,,0,0,玩具设计与制作,gkspecial10040,2,专科(高职),29,文化艺术大类,205,艺术设计类,,玩具设计与制作,0,0,550129,10040,9,17,2
0,,0,0,数字时尚设计,gkspecial10039,2,专科(高职),29,文化艺术大类,205,艺术设计类,,数字时尚设计,0,0,550128,10039,8,16,4
0,,0,0,眼镜造型设计与工艺,gkspecial10042,2,专科(高职),29,文化艺术大类,205,艺术设计类,,眼镜造型设计与工艺,0,0,550130,10042,8,14,1
80,,9200,20,现代流行音乐,gkspecial943,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,现代流行音乐,154,0,550210,943,23,442872,4
22,,9100,78,国际标准舞,gkspecial940,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,国际标准舞,157,80457,550209,940,20,428518,3
44,,9300,56,戏剧影视表演,gkspecial934,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,戏剧影视表演,163,101367,550205,934,46,415060,12
0,,9300,0,曲艺表演,gkspecial937,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,曲艺表演,160,0,550207,937,11,399605,2
58,,8800,42,舞台艺术设计与制作,gkspecial950,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,舞台艺术设计与制作,147,108968,550218,950,15,389225,6
23,,9300,77,歌舞表演,gkspecial935,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,歌舞表演,162,101367,550206,935,13,382148,4
0,,11700,0,音乐制作,gkspecial945,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,音乐制作,152,94982,550212,945,26,373829,8
25,,9400,75,音乐剧表演,gkspecial938,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,音乐剧表演,159,79522,550208,938,11,365855,3
0,,9300,0,舞蹈编导,gkspecial948,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,舞蹈编导,149,87463,550215,948,23,363907,8
0,,9400,0,钢琴伴奏,gkspecial946,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,钢琴伴奏,151,0,550213,946,12,361776,3
14,,7000,86,舞蹈表演,gkspecial939,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,舞蹈表演,158,76012,550202,939,32,226603,16
0,,0,0,音乐表演,gkspecial951,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,音乐表演,146,77976,550201,951,39,131005,14
25,,11800,75,表演艺术,gkspecial933,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,表演艺术,164,41636,550204,933,18,73391,4
55,,10300,45,钢琴调律,gkspecial947,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,钢琴调律,150,0,550214,947,21,59571,9
38,,8800,62,戏曲表演,gkspecial936,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,戏曲表演,161,102647,550203,936,21,29375,4
50,,9500,50,作曲技术,gkspecial944,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,作曲技术,153,0,550219,944,6,26695,2
0,,0,0,音乐传播,gkspecial1257,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,音乐传播,0,121171,550216,1257,7,19188,2
0,,0,0,戏曲音乐,gkspecial9113,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,戏曲音乐,0,91282,550211,9113,16,18780,5
0,,8800,0,时尚表演与传播,gkspecial9181,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,时尚表演与传播,0,108585,550217,9181,14,17652,5
0,,0,0,现代魔术设计与表演,gkspecial9114,2,专科(高职),29,文化艺术大类,206,表演艺术类,三年,现代魔术设计与表演,0,97781,550220,9114,12,14546,1
0,,0,0,现代杂技表演艺术,gkspecial10047,2,专科(高职),29,文化艺术大类,206,表演艺术类,,现代杂技表演艺术,0,0,550221,10047,8,13,4
0,,0,0,民族表演艺术,gkspecial952,2,专科(高职),29,文化艺术大类,207,民族文化艺术类,三年,民族表演艺术,145,0,550301,952,14,402385,3
0,,8800,0,民族美术,gkspecial953,2,专科(高职),29,文化艺术大类,207,民族文化艺术类,三年,民族美术,144,108968,550302,953,19,382634,3
0,,0,0,民族传统技艺,gkspecial956,2,专科(高职),29,文化艺术大类,207,民族文化艺术类,三年,民族传统技艺,141,116403,550304,956,21,337019,7
43,,0,57,中国少数民族语言文化,gkspecial958,2,专科(高职),29,文化艺术大类,207,民族文化艺术类,三年,中国少数民族语言文化,139,80772,550305,958,14,74827,4
0,,0,0,民族服装与饰品,gkspecial9115,2,专科(高职),29,文化艺术大类,207,民族文化艺术类,三年,民族服装与饰品,0,98678,550303,9115,19,26742,4
25,,8900,75,公共文化服务与管理,gkspecial961,2,专科(高职),29,文化艺术大类,208,文化服务类,三年,公共文化服务与管理,136,93446,550403,961,21,397344,7
29,,6600,71,文化创意与策划,gkspecial959,2,专科(高职),29,文化艺术大类,208,文化服务类,三年,文化创意与策划,138,111003,550401,959,95,396575,25
44,,0,56,文物修复与保护,gkspecial962,2,专科(高职),29,文化艺术大类,208,文化服务类,三年,文物修复与保护,135,119097,550404,962,60,388509,24
19,,6600,81,图书档案管理,gkspecial965,2,专科(高职),29,文化艺术大类,208,文化服务类,三年,图书档案管理,132,93337,550407,965,27,226747,9
0,,0,0,石窟寺保护技术,gkspecial9119,2,专科(高职),29,文化艺术大类,208,文化服务类,三年,石窟寺保护技术,0,117870,550408,9119,15,29336,5
0,,6200,0,文物展示利用技术,gkspecial9118,2,专科(高职),29,文化艺术大类,208,文化服务类,三年,文物展示利用技术,0,123988,550406,9118,12,29170,4
28,,7500,72,文化产业经营与管理,gkspecial9116,2,专科(高职),29,文化艺术大类,208,文化服务类,三年,文化产业经营与管理,0,121195,550402,9116,15,26072,3
0,,6300,0,文物考古技术,gkspecial9117,2,专科(高职),29,文化艺术大类,208,文化服务类,三年,文物考古技术,0,117870,550405,9117,51,25867,23
0,,0,0,文物数字技术,gkspecial10043,2,专科(高职),29,文化艺术大类,208,文化服务类,,文物数字技术,0,0,550409,10043,12,23,3
26,,8400,74,网络新闻与传播,gkspecial967,2,专科(高职),30,新闻传播大类,209,新闻出版类,三年,网络新闻与传播,130,93367,560102,967,51,641355,20
43,,7700,57,数字出版,gkspecial972,2,专科(高职),30,新闻传播大类,209,新闻出版类,三年,数字出版,125,122330,560105,972,19,430813,7
20,,8500,80,出版商务,gkspecial969,2,专科(高职),30,新闻传播大类,209,新闻出版类,三年,出版商务,128,90753,560104,969,25,423471,5
54,,9200,64,数字媒体设备应用与管理,gkspecial9121,2,专科(高职),30,新闻传播大类,209,新闻出版类,三年,数字媒体设备应用与管理,0,117492,560106,9121,12,36517,6
0,,9500,0,数字图文信息处理技术,gkspecial9120,2,专科(高职),30,新闻传播大类,209,新闻出版类,三年,数字图文信息处理技术,0,113716,560101,9120,15,31394,7
0,,8400,0,出版策划与编辑,gkspecial9182,2,专科(高职),30,新闻传播大类,209,新闻出版类,三年,出版策划与编辑,0,94754,560103,9182,11,21135,3
37,,9600,63,播音与主持,gkspecial975,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,播音与主持,122,0,560201,975,94,477499,34
44,,9700,56,广播影视节目制作,gkspecial976,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,广播影视节目制作,121,92888,560202,976,48,468319,15
36,,9800,64,影视制片管理,gkspecial978,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,影视制片管理,119,102647,560207,978,18,445090,8
54,,9600,46,录音技术与艺术,gkspecial985,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,录音技术与艺术,112,118834,560211,985,21,432206,7
43,,10200,57,影视编导,gkspecial979,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,影视编导,118,102647,560204,979,31,417135,10
29,,9400,71,传播与策划,gkspecial987,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,传播与策划,110,119885,560215,987,36,414070,14
53,,9100,47,影视照明技术与艺术,gkspecial983,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,影视照明技术与艺术,114,118515,560209,983,15,382837,2
48,,8400,52,影视多媒体技术,gkspecial981,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,影视多媒体技术,116,122839,560208,981,36,291677,17
52,,10000,48,影视动画,gkspecial982,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,影视动画,115,141698,560206,982,51,212318,16
26,,8500,74,新闻采编与制作,gkspecial974,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,新闻采编与制作,123,93451,560205,974,36,187345,11
60,,10200,40,摄影摄像技术,gkspecial986,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,摄影摄像技术,111,107803,560212,986,40,168727,19
56,,8100,44,音像技术,gkspecial984,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,音像技术,113,124696,560210,984,20,80506,6
0,,0,0,融媒体技术与运营,gkspecial9123,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,融媒体技术与运营,0,121379,560213,9123,49,45562,22
0,,0,0,网络直播与运营,gkspecial9124,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,网络直播与运营,0,120903,560214,9124,31,39114,11
0,,8700,0,全媒体广告策划与营销,gkspecial9183,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,全媒体广告策划与营销,0,119975,560216,9183,34,29639,9
57,,9900,42,数字广播电视技术,gkspecial9122,2,专科(高职),30,新闻传播大类,210,广播影视类,三年,数字广播电视技术,0,147366,560203,9122,10,25002,4
0,,0,0,数字影像档案技术,gkspecial9935,2,专科(高职),30,新闻传播大类,210,广播影视类,,数字影像档案技术,0,0,560217,9935,8,39,3
15,,0,85,小学教育,gkspecial991,2,专科(高职),31,教育与体育大类,211,教育类,三年,小学教育,106,107316,570103K,991,145,923461,61
4,,0,96,学前教育,gkspecial990,2,专科(高职),31,教育与体育大类,211,教育类,三年,学前教育,107,107316,570102K,990,185,695484,77
4,,0,96,早期教育,gkspecial989,2,专科(高职),31,教育与体育大类,211,教育类,三年,早期教育,108,104260,570101K,989,34,599203,10
11,,0,89,心理健康教育,gkspecial1009,2,专科(高职),31,教育与体育大类,211,教育类,三年,心理健康教育,88,124323,570116K,1009,53,499144,15
76,,0,24,体育教育,gkspecial1002,2,专科(高职),31,教育与体育大类,211,教育类,三年,体育教育,95,99666,570110K,1002,44,238521,20
20,,0,80,音乐教育,gkspecial1000,2,专科(高职),31,教育与体育大类,211,教育类,三年,音乐教育,97,97998,570108K,1000,37,210463,8
10,,0,90,小学语文教育,gkspecial9125,2,专科(高职),31,教育与体育大类,211,教育类,三年,小学语文教育,0,95104,570104K,9125,44,179542,11
9,,0,91,特殊教育,gkspecial1006,2,专科(高职),31,教育与体育大类,211,教育类,三年,特殊教育,91,113731,570114K,1006,44,171401,16
18,,0,82,美术教育,gkspecial1001,2,专科(高职),31,教育与体育大类,211,教育类,三年,美术教育,96,98788,570109K,1001,29,141109,5
1,,0,99,舞蹈教育,gkspecial1004,2,专科(高职),31,教育与体育大类,211,教育类,三年,舞蹈教育,93,95608,570112K,1004,28,103706,5
26,,0,74,现代教育技术,gkspecial1008,2,专科(高职),31,教育与体育大类,211,教育类,三年,现代教育技术,89,79845,570115K,1008,26,94111,7
5,,0,95,小学英语教育,gkspecial9127,2,专科(高职),31,教育与体育大类,211,教育类,三年,小学英语教育,0,127248,570106K,9127,33,93966,7
22,,0,78,小学数学教育,gkspecial9126,2,专科(高职),31,教育与体育大类,211,教育类,三年,小学数学教育,0,124878,570105K,9126,26,82478,6
16,,0,84,艺术教育,gkspecial1005,2,专科(高职),31,教育与体育大类,211,教育类,三年,艺术教育,92,96261,570113K,1005,21,79640,7
0,,0,0,小学科学教育,gkspecial9184,2,专科(高职),31,教育与体育大类,211,教育类,三年,小学科学教育,0,124878,570107K,9184,18,37595,4
18,,0,82,小学道德与法治教育,gkspecial9128,2,专科(高职),31,教育与体育大类,211,教育类,三年,小学道德与法治教育,0,124731,570111K,9128,32,36532,8
16,,11100,84,应用外语,gkspecial1025,2,专科(高职),31,教育与体育大类,212,语言类,三年,应用外语,72,0,570208,1025,24,441042,7
18,,7500,82,应用泰语,gkspecial1023,2,专科(高职),31,教育与体育大类,212,语言类,三年,应用泰语,74,109596,570214,1023,14,318262,5
11,,7300,89,应用英语,gkspecial1012,2,专科(高职),31,教育与体育大类,212,语言类,三年,应用英语,85,85945,570202,1012,55,243466,18
12,,0,88,商务英语,gkspecial1011,2,专科(高职),31,教育与体育大类,212,语言类,三年,商务英语,86,85806,570201,1011,65,223545,21
16,,11900,84,应用西班牙语,gkspecial1021,2,专科(高职),31,教育与体育大类,212,语言类,三年,应用西班牙语,76,113471,570212,1021,23,201726,15
19,,8400,81,应用德语,gkspecial1020,2,专科(高职),31,教育与体育大类,212,语言类,三年,应用德语,77,119567,570213,1020,13,166151,6
24,,8800,76,商务日语,gkspecial1014,2,专科(高职),31,教育与体育大类,212,语言类,三年,商务日语,83,64001,570205,1014,65,164475,21
13,,8400,87,应用法语,gkspecial1019,2,专科(高职),31,教育与体育大类,212,语言类,三年,应用法语,78,122806,570211,1019,25,163731,10
30,,7600,70,应用日语,gkspecial1015,2,专科(高职),31,教育与体育大类,212,语言类,三年,应用日语,82,64001,570206,1015,21,148162,9
0,,7600,0,应用韩语,gkspecial1017,2,专科(高职),31,教育与体育大类,212,语言类,三年,应用韩语,80,0,570204,1017,24,103298,9
16,,8700,84,旅游英语,gkspecial1013,2,专科(高职),31,教育与体育大类,212,语言类,三年,旅游英语,84,85790,570203,1013,45,86666,7
31,,20200,69,应用阿拉伯语,gkspecial1024,2,专科(高职),31,教育与体育大类,212,语言类,三年,应用阿拉伯语,73,121282,570216,1024,16,84199,7
21,,8200,79,旅游日语,gkspecial1016,2,专科(高职),31,教育与体育大类,212,语言类,三年,旅游日语,81,64734,570207,1016,23,76236,8
25,,8900,75,应用俄语,gkspecial1018,2,专科(高职),31,教育与体育大类,212,语言类,三年,应用俄语,79,119567,570210,1018,15,60306,2
21,,8700,79,应用越南语,gkspecial1022,2,专科(高职),31,教育与体育大类,212,语言类,三年,应用越南语,75,113459,570215,1022,12,56335,3
19,,8500,81,中文,gkspecial9129,2,专科(高职),31,教育与体育大类,212,语言类,三年,中文,0,93367,570209,9129,60,54916,30
74,,9000,26,体育保健与康复,gkspecial1036,2,专科(高职),31,教育与体育大类,214,体育类,三年,体育保健与康复,61,93099,570306,1036,47,465586,13
76,,9300,24,休闲体育,gkspecial1031,2,专科(高职),31,教育与体育大类,214,体育类,三年,休闲体育,66,38749,570302,1031,21,429856,7
53,,10300,47,高尔夫球运动与管理,gkspecial1032,2,专科(高职),31,教育与体育大类,214,体育类,三年,高尔夫球运动与管理,65,0,570313,1032,28,362967,9
86,,8700,14,健身指导与管理,gkspecial1037,2,专科(高职),31,教育与体育大类,214,体育类,三年,健身指导与管理,60,88693,570307,1037,37,348665,15
65,,9400,35,体育艺术表演,gkspecial1034,2,专科(高职),31,教育与体育大类,214,体育类,三年,体育艺术表演,63,101367,570316,1034,13,345028,4
77,,9200,23,体育运营与管理,gkspecial1035,2,专科(高职),31,教育与体育大类,214,体育类,三年,体育运营与管理,62,113385,570311,1035,36,344690,13
0,,9500,0,运动防护,gkspecial1029,2,专科(高职),31,教育与体育大类,214,体育类,三年,运动防护,68,107480,570305,1029,18,322549,8
0,,0,0,电子竞技运动与管理,gkspecial1262,2,专科(高职),31,教育与体育大类,214,体育类,三年,电子竞技运动与管理,0,0,570312,1262,49,181307,20
72,,9300,28,运动训练,gkspecial1028,2,专科(高职),31,教育与体育大类,214,体育类,三年,运动训练,69,0,570303,1028,29,123639,13
81,,8900,19,社会体育,gkspecial1030,2,专科(高职),31,教育与体育大类,214,体育类,三年,社会体育,67,115001,570301,1030,50,97936,14
91,,9100,9,民族传统体育,gkspecial1033,2,专科(高职),31,教育与体育大类,214,体育类,三年,民族传统体育,64,122899,570304,1033,12,39736,4
0,,0,0,运动健康指导,gkspecial9130,2,专科(高职),31,教育与体育大类,214,体育类,三年,运动健康指导,0,0,570308,9130,20,28682,2
0,,0,0,运动数据分析,gkspecial9131,2,专科(高职),31,教育与体育大类,214,体育类,三年,运动数据分析,0,160271,570309,9131,13,28205,2
0,,0,0,冰雪运动与管理,gkspecial9133,2,专科(高职),31,教育与体育大类,214,体育类,三年,冰雪运动与管理,0,122716,570314,9133,8,27043,3
0,,0,0,冰雪设施运维与管理,gkspecial8559,2,专科(高职),31,教育与体育大类,214,体育类,三年,冰雪设施运维与管理,0,126640,570315,8559,7,25477,2
0,,0,0,体能训练,gkspecial9132,2,专科(高职),31,教育与体育大类,214,体育类,三年,体能训练,0,0,570310,9132,21,17711,4
0,,0,0,足球运动与管理,gkspecial10021,2,专科(高职),31,教育与体育大类,214,体育类,,足球运动与管理,0,0,570317,10021,10,22,3
77,,0,23,特警,gkspecial1044,2,专科(高职),32,公安与司法大类,215,公安管理类,三年,特警,53,0,580103K,1044,63,454661,23
50,,0,50,治安管理,gkspecial1038,2,专科(高职),32,公安与司法大类,215,公安管理类,三年,治安管理,59,134150,580101K,1038,37,185894,15
82,,0,18,道路交通管理,gkspecial9134,2,专科(高职),32,公安与司法大类,215,公安管理类,三年,道路交通管理,0,103325,580102K,9134,27,41207,14
98,,0,2,警务指挥与战术,gkspecial9135,2,专科(高职),32,公安与司法大类,215,公安管理类,三年,警务指挥与战术,0,117870,580104K,9135,12,30646,4
86,,0,14,刑事科学技术,gkspecial1056,2,专科(高职),32,公安与司法大类,217,公安技术类,三年,刑事科学技术,41,123238,580201K,1056,17,434093,5
100,,0,0,警犬技术,gkspecial1057,2,专科(高职),32,公安与司法大类,217,公安技术类,三年,警犬技术,40,141104,580203K,1057,31,152846,11
72,,0,28,网络安全与执法,gkspecial9136,2,专科(高职),32,公安与司法大类,217,公安技术类,三年,网络安全与执法,0,145100,580202K,9136,11,32083,4
75,,0,25,经济犯罪侦查,gkspecial1059,2,专科(高职),32,公安与司法大类,218,侦查类,三年,经济犯罪侦查,38,141852,580303K,1059,18,172755,3
92,,0,8,禁毒,gkspecial1060,2,专科(高职),32,公安与司法大类,218,侦查类,三年,禁毒,37,165917,580304K,1060,16,146736,4
84,,0,16,刑事侦查,gkspecial1260,2,专科(高职),32,公安与司法大类,218,侦查类,三年,刑事侦查,0,0,580301K,1260,29,75127,9
82,,0,18,政治安全保卫,gkspecial9137,2,专科(高职),32,公安与司法大类,218,侦查类,三年,政治安全保卫,0,134150,580302K,9137,22,23061,3
